x,s1,s2,s3,s4,s5
0.0,0.0,0.0,0.0,0.0,-0.009780750809908208
0.00012208521548040532,0.9499393944145974,0.9496952612401585,0.015626359713874924,0.9340689015262835,-0.009716545364452345
0.00024417043096081065,0.9747485594101782,0.9742602930611781,0.0312494324670706,0.9430108605941075,-0.009646664607098855
0.000366255646441216,0.9831368672789158,0.9824044677551153,0.046865932523903885,0.9355385352312113,-0.009571146347193946
0.0004883408619216213,0.9873450489452215,0.9863685162462564,0.062472576598140525,0.9238959396481159,-0.00949003168580517
0.0006104260774020266,0.9898732723770857,0.9886526065024772,0.07806608507636152,0.9105865214261157,-0.009403364993470102
0.000732511292882432,0.9915598601557116,0.9900950611048553,0.09364318323970065,0.8964518778651547,-0.00931119388603659
0.0008545965083628373,0.9927650228596379,0.9910560906318088,0.10920060248341124,0.8818554881483975,-0.009213569198607722
0.0009766817238432426,0.9936691148856268,0.9917160494799819,0.12473508153372147,0.8669809679462605,-0.009110544957605647
0.0010987669393236479,0.9943724164930619,0.9921752179086375,0.1402433676614392,0.8519318502471983,-0.009002178350969578
0.0012208521548040532,0.9949351284218707,0.9924937966575811,0.15572221789176802,0.8367715787658131,-0.008888529696504345
0.0013429373702844585,0.9953955745238686,0.9927101095785086,0.1711684002097984,0.8215417093687102,-0.008769662408396972
0.001465022585764864,0.9957793108861694,0.9928497127584098,0.18657869476114117,0.8062710179972686,-0.008645642961919803
0.0015871078012452693,0.9961040337138916,0.9929303024022891,0.20194989504716981,0.7909804073551192,-0.008516540856339757
0.0017091930167256746,0.9963823850810001,0.9929645205839863,0.2172788091143448,0.7756857114696415,-0.008382428576054408
0.0018312782322060799,0.9966236369470742,0.9929616392629608,0.23256226073709205,0.7603993785258687,-0.008243381549976503
0.001953363447686485,0.9968347439425247,0.9929286130695045,0.24779709059371366,0.7451315224757908,-0.008099478109189701
0.0020754486631668905,0.9970210247234351,0.9928707606595781,0.26298015743481074,0.7298906032247674,-0.007950799442899198
0.0021975338786472958,0.9971866162838281,0.9927922190270845,0.27810833924370226,0.7146838797833822,-0.007797429552702009
0.002319619094127701,0.9973347848433176,0.9926962543915185,0.29317853438832847,0.6995177200031901,-0.007639455205202597
0.0024417043096081063,0.9974681434930719,0.9925854798439256,0.3081876627641296,0.684397817079796,-0.0074769658830004465
0.0025637895250885116,0.9975888076719451,0.9924620108230419,0.3231326669273978,0.669329343895644,-0.0073100537340777235
0.002685874740568917,0.9976985082491207,0.9923275781979265,0.33801051321860104,0.6543170649793255,-0.007138813519614417
0.0028079599560493222,0.9977986751126573,0.9921836118565218,0.35281819287518695,0.6393654189813349,-0.00696334256026203
0.002930045171529728,0.9978904998646074,0.9920313034007588,0.3675527231333765,0.6244785802673823,-0.006783740680905073
0.0030521303870101333,0.9979749834717543,0.9918716537972977,0.38221114831846165,0.609660505478836,-0.0066001101539421465
0.0031742156024905386,0.9980529729216514,0.9917055100335747,0.3967905409231333,0.5949149691104414,-0.006412555641118722
0.003296300817970944,0.9981251897340165,0.9915335936291854,0.41128800267336146,0.580245590955824,-0.006221184133944639
0.003418386033451349,0.9981922523633013,0.99135652303846,0.42570066558136566,0.5656558574570943,-0.0060261048927302335
0.0035404712489317544,0.9982546939668056,0.9911748314185803,0.44002569298521144,0.5511491384333689,-0.005827429384275763
0.0036625564644121597,0.9983129766195533,0.9909889808444484,0.4542602805745827,0.5367287002698657,-0.0056252712182496495
0.003784641679892565,0.9983675027781869,0.9907993737725885,0.4684016574022787,0.5223977163703099,-0.0054197460822917876
0.00390672689537297,0.9984186245955915,0.9906063623557617,0.4824470868809992,0.5081592754747626,-0.005210971675878973
0.004028812110853376,0.9984666515420944,0.9904102560641753,0.49639386776498073,0.4940163882991946,-0.0049990676429902065
